Organizer,Year_Month,Day_of_Week,Day_Type,Goal,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentation,Ad_Type,Phase
2345,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,209.7,130.0,21530,56.0,Full,Video,7º Lançamento | Leads
2346,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,112.58,41.0,5603,21.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2347,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,2.72,2.0,130,1.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2348,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,2.4,1.0,143,1.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2349,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.72,6.0,3213,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2350,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v10,4.24,1.0,1696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2351,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v9,3.82,6.0,807,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2352,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v10,4.08,11.0,696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2353,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.74,22.0,3302,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2354,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.65,19.0,3852,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2355,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,74.91,50.0,4766,28.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2356,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,94.51,57.0,6159,34.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2357,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,0.03,,3,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2358,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,0.0,,2,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2359,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v2,41.75,25.0,2020,15.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2360,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v2,127.63,82.0,8821,39.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2361,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,0.0,,1,,Full,Video,7º Lançamento | Leads
2362,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,14.9,11.0,1537,3.0,Full,Video,7º Lançamento | Leads
2363,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,0.0,,2,,Full,Video,7º Lançamento | Leads
2364,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,10.54,7.0,1336,4.0,Full,Video,7º Lançamento | Leads
2365,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,0.51,,50,,Full,Video,7º Lançamento | Leads
2366,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,111.21,57.0,12534,23.0,Full,Video,7º Lançamento | Leads
2367,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,85.24,39.0,7054,21.0,Full,Video,7º Lançamento | Leads
2368,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,0.01,,1,,Full,Video,7º Lançamento | Leads
2369,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.75,,11913,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2370,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.15,4.0,3784,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2371,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.34,,193,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2372,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_estatico_fundo_claro,6.75,,702,,Full,Estático,7º Lançamento | Leads
2373,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_estatico_fundo_claro,87.93,52.0,11317,17.0,Full,Estático,7º Lançamento | Leads
2374,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.43,11.0,1615,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2375,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.72,7.0,6641,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2376,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.88,31.0,3045,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2377,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,201.58,112.0,22727,53.0,Full,Video,7º Lançamento | Leads
2378,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,85.64,39.0,4569,16.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2379,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,28.23,20.0,1295,10.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2380,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,1.83,,133,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2381,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.43,2.0,2854,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2382,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.31,4.0,4438,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2383,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.5,17.0,1252,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2384,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.34,28.0,1035,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2385,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.51,32.0,3468,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2386,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.37,32.0,3606,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2387,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,101.25,69.0,5580,39.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2388,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,66.35,48.0,4964,24.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2389,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,0.09,,7,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2390,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,0.01,,2,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2391,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v2,67.53,37.0,3674,19.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2392,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v2,98.96,58.0,6540,30.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2393,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,0.04,,6,,Full,Video,7º Lançamento | Leads
2394,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,11.38,3.0,1221,,Full,Video,7º Lançamento | Leads
2395,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,0.0,,1,,Full,Video,7º Lançamento | Leads
2396,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,27.71,24.0,3289,10.0,Full,Video,7º Lançamento | Leads
2397,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,17.58,8.0,1500,5.0,Full,Video,7º Lançamento | Leads
2398,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,70.44,32.0,8105,12.0,Full,Video,7º Lançamento | Leads
2399,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,110.06,70.0,10769,25.0,Full,Video,7º Lançamento | Leads
2400,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.06,4.0,12034,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2401,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.55,3.0,3874,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2402,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.15,,63,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2403,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_estatico_fundo_claro,4.79,,460,,Full,Estático,7º Lançamento | Leads
2404,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_estatico_fundo_claro,88.16,45.0,10430,16.0,Full,Estático,7º Lançamento | Leads
2405,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.02,27.0,1701,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2406,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.94,1.0,6898,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2407,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.46,27.0,3091,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2408,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,182.18,114.0,21870,50.0,Full,Video,7º Lançamento | Leads
2409,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,20.33,9.0,1363,4.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2410,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,93.61,48.0,4729,30.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2411,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,0.45,,47,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2412,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.64,4.0,3015,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2413,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.44,4.0,5293,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2414,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.64,13.0,1732,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2415,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.52,25.0,1339,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2416,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.65,30.0,4533,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2417,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v3,10.69,36.0,5085,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2418,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,128.75,93.0,7624,58.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2419,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,56.84,46.0,4772,26.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2420,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,0.15,,19,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2421,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,0.04,,5,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2422,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v2,100.26,64.0,5367,40.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2423,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v2,85.46,51.0,6457,25.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2424,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,0.02,,8,,Full,Video,7º Lançamento | Leads
2425,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,7.54,4.0,860,2.0,Full,Video,7º Lançamento | Leads
2426,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,0.0,,1,,Full,Video,7º Lançamento | Leads
2427,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,52.69,37.0,6150,20.0,Full,Video,7º Lançamento | Leads
2428,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,53.27,22.0,4417,11.0,Full,Video,7º Lançamento | Leads
2429,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,43.9,25.0,6227,12.0,Full,Video,7º Lançamento | Leads
2430,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,128.14,63.0,12989,24.0,Full,Video,7º Lançamento | Leads
2431,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,0.01,,2,,Full,Video,7º Lançamento | Leads
2432,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.26,4.0,13490,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2433,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.25,8.0,4561,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2434,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.22,,88,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2435,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_estatico_fundo_claro,2.78,1.0,324,,Full,Estático,7º Lançamento | Leads
2436,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_estatico_fundo_claro,103.95,53.0,12387,14.0,Full,Estático,7º Lançamento | Leads
2437,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.61,21.0,3130,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2438,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.46,4.0,7784,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2439,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v8,10.65,35.0,4127,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2440,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,180.35,105.0,23118,48.0,Full,Video,7º Lançamento | Leads
2441,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v3,6.55,3.0,540,2.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2442,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v3,120.19,69.0,6376,45.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2443,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v3,0.34,,33,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2444,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v9,10.45,6.0,3955,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2445,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v10,10.45,13.0,6663,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2446,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v9,10.77,22.0,2925,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2447,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v10,10.64,17.0,1565,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2448,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.18,34.0,3538,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2449,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v3,10.18,29.0,4715,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2450,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v1,143.45,77.0,8906,38.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2451,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v1,36.22,28.0,3353,12.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2452,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v1,0.18,1.0,24,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2453,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v1,0.02,,4,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2454,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v2,81.32,33.0,4469,16.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2455,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,midfunnel_full_dados_video_v2,99.31,62.0,7906,28.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2456,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v2,0.04,,10,,Full,Video,7º Lançamento | Leads
2457,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v2,8.94,6.0,1013,,Full,Video,7º Lançamento | Leads
2458,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v1,0.0,,2,,Full,Video,7º Lançamento | Leads
2459,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v1,73.98,36.0,8724,24.0,Full,Video,7º Lançamento | Leads
2460,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v2,63.2,26.0,5459,14.0,Full,Video,7º Lançamento | Leads
2461,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v2,51.75,27.0,7873,11.0,Full,Video,7º Lançamento | Leads
2462,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v2,102.79,53.0,10644,19.0,Full,Video,7º Lançamento | Leads
2463,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_video_v1,0.04,,6,,Full,Video,7º Lançamento | Leads
2464,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.06,2.0,12922,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2465,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.53,4.0,4570,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2466,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.59,,347,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2467,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_estatico_fundo_claro,1.31,1.0,170,1.0,Full,Estático,7º Lançamento | Leads
2468,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-12,topfunnel_full_dados_estatico_fundo_claro,102.79,40.0,12169,20.0,Full,Estático,7º Lançamento | Leads
2469,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-12,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.24,26.0,2859,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
